530
529
492
661
493
559
495
496
521
106
573
494
496
494
494
547
715
493
619
493
574
1023
496
494
418
681
494
508
494
489
575
1023
506
509
496
542
172
534
498
478
693
494
530
529
495
665
561
528
495
498
510
194
594
494
494
674
494
558
716
494
585
495
551
494
497
494
374
659
494
503
619
494
575
1023
500
520
495
553
494
498
494
467
693
496
520
508
495
564
951
517
497
495
521
107
520
507
495
685
494
547
716
494
532
21
552
495
497
495
331
637
598
494
652
495
575
1023
500
520
328
634
494
498
494
467
692
494
495
530
496
574
1023
517
497
496
693
494
515
497
494
685
494
537
498
496
531
106
573
494
497
494
494
547
716
495
586
495
575
1023
497
494
374
660
494
503
494
475
575
1023
501
520
496
555
952
522
495
467
692
494
521
509
495
676
952
518
497
496
522
107
574
494
494
685
494
547
716
494
586
494
551
495
498
494
374
660
494
503
619
494
575
1023
501
523
496
563
495
498
495
457
693
495
520
509
496
575
1023
517
497
495
532
21
515
497
489
693
495
535
598
494
532
172
533
494
497
495
280
615
531
495
652
494
570
955
496
530
279
594
494
499
496
457
681
494
494
554
495
575
1023
511
497
499
695
494
520
508
494
686
495
547
497
496
532
20
551
494
497
495
494
537
597
494
652
494
574
1023
497
494
280
615
494
498
494
467
570
955
496
530
495
574
1023
517
494
456
681
494
514
497
494
692
1023
511
498
495
531
21
533
494
489
696
494
530
529
494
651
494
533
494
497
499
280
616
494
498
652
494
570
955
495
530
495
564
495
497
494
457
693
494
515
497
495
574
1023
517
497
495
522
107
520
500
494
684
494
547
716
496
530
21
551
494
497
494
330
537
598
494
652
494
575
1023
501
500
280
637
494
503
494
478
693
1023
506
520
496
554
951
522
495
467
693
494
520
509
494
685
494
518
497
495
532
21
552
494
495
692
494
536
598
494
652
494
574
495
497
500
279
615
494
498
494
494
570
955
494
554
495
571
1023
497
494
418
681
494
509
494
489
574
1023
511
508
496
542
173
528
494
478
693
494
525
522
496
665
562
528
496
496
510
193
594
495
495
675
495
559
835
494
554
494
573
494
497
494
416
658
494
509
587
495
574
1023
506
520
496
553
495
503
495
478
693
495
525
519
496
554
562
529
495
497
495
331
537
530
495
652
495
575
1023
496
500
280
616
495
499
495
467
693
955
496
